model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.823951,0.908151,0.824738,0.0836649,0.0639178,0.0432803,1.00174,0.765662,0.811582,0.479263,0.884793,0.9447,0.0347557,0.405132
armtoken,1q,0.843277,0.918693,0.843996,0.0815317,0.0655794,0.00026827,1.07869,0.865644,0.84471,0.40553,0.849462,0.940092,0.0642659,0.00876678
armtoken,2p,0.864307,0.930867,0.866513,0.0746787,0.0581422,0.0929182,1.11519,0.864333,0.874254,0.44086,0.869432,0.930876,0.0851152,0.000146064
armtoken,2q,0.790979,0.889798,0.79174,0.0913833,0.0705947,0.0389307,1.00599,0.772805,0.779205,0.477727,0.875576,0.940092,0.0322244,0.502158
armtoken,3p,0.892224,0.94528,0.893554,0.0686535,0.0536993,0.0985526,0.962221,0.761455,0.865517,0.471582,0.903226,0.955453,0.0593702,0.0194289
armtoken,3q,0.853112,0.924198,0.854142,0.0747949,0.0576517,0.0627472,1.04201,0.806994,0.86741,0.430108,0.875576,0.921659,0.0593241,0.0195691
armtoken,4p,0.916781,0.957753,0.91729,0.0592958,0.0445705,0.0368205,1.16208,0.896015,0.931413,0.414747,0.827957,0.890937,0.0746565,0.00131416
armtoken,4q,0.815323,0.903402,0.816134,0.089243,0.0682962,0.037549,0.994436,0.766617,0.79504,0.490015,0.887865,0.940092,0.0280824,0.677726
armtoken,5p,0.923623,0.961308,0.924114,0.0564841,0.0424657,0.0274288,0.935582,0.704216,0.89865,0.529954,0.917051,0.953917,0.0306607,0.566899
armtoken,5q,0.831068,0.912273,0.832243,0.0834488,0.0641143,0.0374,1.10973,0.85444,0.851229,0.462366,0.849462,0.913978,0.0578857,0.0244251
armtoken,6p,0.899157,0.948716,0.900063,0.0620302,0.0467016,0.00482698,1.05194,0.792267,0.902945,0.465438,0.892473,0.938556,0.0308735,0.557922
armtoken,6q,0.851544,0.925717,0.856951,0.0771464,0.0606141,0.158795,1.04957,0.826231,0.854746,0.465438,0.855607,0.930876,0.094612,1.5488e-05
armtoken,7p,0.910671,0.954322,0.910731,0.0600228,0.046408,0.00995909,1.06268,0.825055,0.910427,0.471582,0.861751,0.929339,0.0318245,0.518425
armtoken,7q,0.874559,0.935965,0.87603,0.0685695,0.0527248,0.0538557,0.955704,0.7355,0.863952,0.516129,0.884793,0.947773,0.0408633,0.222338
armtoken,8p,0.91589,0.95762,0.917036,0.0576529,0.0429013,-0.12408,1.08284,0.811836,0.923208,0.457757,0.866359,0.932412,0.064969,0.00777964
armtoken,8q,0.867106,0.931596,0.867871,0.0703622,0.0546498,0.0606567,1.03133,0.80994,0.880925,0.434716,0.880184,0.929339,0.0600861,0.0173626
armtoken,9p,0.911579,0.956131,0.914186,0.059803,0.0465263,0.161477,1.01815,0.820475,0.912619,0.431644,0.867896,0.938556,0.093039,2.28311e-05
armtoken,9q,0.870929,0.934809,0.873868,0.070251,0.0556109,0.133695,0.993597,0.802431,0.87496,0.44086,0.875576,0.943164,0.0832207,0.000222147
armtoken,10p,0.926172,0.96269,0.926772,0.0550102,0.0406553,0.129973,0.972744,0.744891,0.918197,0.511521,0.875576,0.927803,0.0732522,0.00172682
armtoken,10q,0.871826,0.934974,0.874177,0.073288,0.0567737,0.114751,0.97096,0.760602,0.850901,0.46851,0.889401,0.938556,0.066519,0.0059511
armtoken,11p,0.906585,0.952231,0.906744,0.057103,0.044286,0.0164811,1.04295,0.812167,0.91632,0.447005,0.857143,0.913978,0.0378344,0.303513
armtoken,11q,0.891202,0.944114,0.891351,0.0658057,0.0513191,0.0311731,1.13492,0.879848,0.908325,0.434716,0.847926,0.910906,0.0589205,0.0208363
armtoken,12p,0.939003,0.969026,0.939011,0.050592,0.037958,-0.000226245,1.05925,0.805,0.937096,0.474654,0.857143,0.920123,0.0406145,0.228317
armtoken,12q,0.879937,0.939187,0.882071,0.0694017,0.0551661,0.119774,0.940241,0.75595,0.860174,0.466974,0.906298,0.960061,0.0605165,0.0162174
armtoken,13p,0.947411,0.973469,0.947641,0.0448266,0.033195,-0.0113122,0.879981,0.6731,0.928901,0.539171,0.912442,0.956989,0.0365526,0.343491
armtoken,13q,0.891141,0.94462,0.892306,0.0669393,0.0530766,0.0643468,0.977055,0.782078,0.87809,0.450077,0.892473,0.960061,0.0415811,0.205754
armtoken,14p,0.934216,0.966564,0.934245,0.0544154,0.0386685,-0.0150207,1.13142,0.845323,0.942476,0.434716,0.831029,0.912442,0.0578488,0.0245624
armtoken,14q,0.893416,0.946014,0.894943,0.0682666,0.0515418,0.0480465,1.00256,0.761955,0.880027,0.485407,0.910906,0.952381,0.0471855,0.107079
armtoken,15p,0.946472,0.97298,0.94669,0.0464469,0.034833,-0.0180854,0.939239,0.721184,0.935212,0.480799,0.900154,0.9447,0.0253401,0.792485
armtoken,15q,0.886612,0.942057,0.887471,0.0645067,0.0501323,-0.0720194,1.04591,0.801905,0.894373,0.465438,0.872504,0.926267,0.0597811,0.0182175
armtoken,16p,0.93314,0.966262,0.933663,0.0528423,0.0408007,0.0714308,1.01562,0.797984,0.925856,0.448541,0.857143,0.927803,0.0525135,0.0532679
armtoken,16q,0.923623,0.961815,0.925088,0.0549264,0.0432015,0.102268,0.855044,0.688187,0.895733,0.502304,0.915515,0.961598,0.0610445,0.0149051
armtoken,17p,0.939738,0.969831,0.940573,0.0495376,0.0373216,0.0911274,0.961069,0.748164,0.933122,0.471582,0.875576,0.946237,0.0686356,0.00408562
armtoken,17q,0.907031,0.952445,0.907152,0.060791,0.0469213,0.0134124,1.00774,0.787805,0.907908,0.480799,0.867896,0.935484,0.0381495,0.294201
armtoken,18p,0.936477,0.967853,0.93674,0.0498599,0.0358383,0.0461031,1.10035,0.814749,0.94625,0.47619,0.863287,0.913978,0.0476223,0.101408
armtoken,18q,0.900706,0.949111,0.900811,0.0586538,0.0438703,-0.0244264,0.989549,0.7568,0.907945,0.490015,0.890937,0.946237,0.0423413,0.189245
armtoken,19p,0.94269,0.971032,0.942903,0.0486101,0.0367892,0.0556571,0.9479,0.7377,0.932307,0.483871,0.90937,0.966206,0.0503425,0.0714418
armtoken,19q,0.918382,0.958509,0.91874,0.0577684,0.0437167,-0.0406853,1.05144,0.813003,0.924442,0.456221,0.866359,0.927803,0.054737,0.0389321
armtoken,20p,0.925399,0.962046,0.925533,0.0553756,0.0386643,0.00875579,1.08503,0.791697,0.934991,0.47619,0.872504,0.929339,0.0435844,0.1645
armtoken,20q,0.920128,0.959398,0.920445,0.0540692,0.0416417,-0.0108617,1.06105,0.826341,0.92937,0.44086,0.84639,0.915515,0.0644401,0.0085122
armtoken,21p,0.934662,0.966866,0.934829,0.0491866,0.0355938,-0.0558991,1.08693,0.818573,0.9497,0.443932,0.831029,0.904762,0.0612831,0.0143438
armtoken,21q,0.928417,0.964041,0.929374,0.054427,0.0414974,0.113832,1.03826,0.80499,0.928457,0.456221,0.861751,0.926267,0.0626672,0.0114475
armtoken,22p,0.948065,0.97389,0.948461,0.0463674,0.0344647,-0.0102825,1.12924,0.861857,0.955794,0.430108,0.809524,0.897081,0.0572286,0.0269786
armtoken,22q,0.926856,0.963433,0.928203,0.0548095,0.0422394,0.16293,1.07901,0.83087,0.92783,0.44086,0.855607,0.913978,0.0760765,0.000991832
