model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.824974,0.908544,0.825453,0.0834215,0.0633474,0.0452748,1.01465,0.775177,0.825816,0.488479,0.887865,0.935484,0.0392451,0.263406
armtoken,1q,0.840521,0.916818,0.840555,0.0822455,0.0645313,-0.0097305,0.968937,0.756126,0.807419,0.477727,0.895545,0.952381,0.0308643,0.558309
armtoken,2p,0.858892,0.927136,0.859581,0.0761541,0.0591399,0.0559636,1.09539,0.850695,0.871136,0.431644,0.87404,0.929339,0.0673225,0.00516644
armtoken,2q,0.773148,0.882599,0.778981,0.0952014,0.0739239,0.121671,1.0169,0.794375,0.77369,0.454685,0.870968,0.933948,0.0653192,0.00732674
armtoken,3p,0.887375,0.942976,0.889204,0.0701809,0.0548321,0.116946,0.988261,0.773427,0.86565,0.462366,0.884793,0.947773,0.0751043,0.00120325
armtoken,3q,0.850365,0.925417,0.856397,0.0754909,0.05855,0.142429,0.916443,0.725899,0.833851,0.50384,0.906298,0.947773,0.0733056,0.00170913
armtoken,4p,0.908998,0.954445,0.910966,0.0620066,0.0470763,0.135737,0.983314,0.764756,0.899872,0.483871,0.872504,0.940092,0.0707697,0.00276304
armtoken,4q,0.812781,0.904354,0.817856,0.0898552,0.0696145,0.132036,0.954406,0.748777,0.77264,0.488479,0.892473,0.940092,0.0637048,0.00963484
armtoken,5p,0.924054,0.961645,0.924762,0.0563245,0.0431474,-0.0728538,0.993157,0.767493,0.916526,0.477727,0.878648,0.938556,0.0787829,0.000571661
armtoken,5q,0.830682,0.912012,0.831765,0.0835441,0.0651608,0.0542526,0.990808,0.772699,0.813463,0.479263,0.895545,0.941628,0.0452937,0.134751
armtoken,6p,0.902119,0.949842,0.902199,0.0611123,0.04638,-0.0459104,1.01597,0.76714,0.901702,0.511521,0.898618,0.938556,0.0359149,0.364629
armtoken,6q,0.851123,0.923149,0.852203,0.0772557,0.061551,0.0410078,0.959624,0.761097,0.826651,0.457757,0.898618,0.952381,0.0469625,0.110074
