model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
dominantclone,651,5000,0.174726,0.182995,0.181651,0.128653,0.0298485,0.976315,95.8386,0.507087,0.905006,0.953638,0.00365359,17,9,11.6696
