model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,11q,0.882698,0.940133,0.88385,0.0683289,0.0532086,0.111642,1.10302,0.860146,0.897113,0.431644,0.850998,0.918587,0.0727223,0.00191165
armtoken,12p,0.937589,0.968805,0.938584,0.051175,0.0390671,-0.0276583,1.00426,0.776151,0.931567,0.466974,0.857143,0.932412,0.0372013,0.322836
armtoken,12q,0.872266,0.936586,0.877194,0.0715845,0.0574,0.128842,0.921249,0.747901,0.844798,0.466974,0.910906,0.953917,0.0767851,0.000860182
armtoken,13p,0.94481,0.97215,0.945076,0.045922,0.0348451,0.000708625,0.964766,0.74427,0.938833,0.494624,0.886329,0.933948,0.0194786,0.96432
armtoken,13q,0.885909,0.941543,0.886504,0.0685289,0.0535362,0.0608266,1.03143,0.808387,0.883527,0.442396,0.857143,0.927803,0.0608058,0.015486
armtoken,14p,0.93736,0.968222,0.937454,0.0530991,0.0380626,-0.0320107,1.05902,0.79283,0.937522,0.480799,0.861751,0.924731,0.0439953,0.156909
armtoken,14q,0.891679,0.944495,0.892072,0.0688205,0.0528195,0.0560248,1.07524,0.823339,0.892061,0.445469,0.867896,0.943164,0.0629095,0.0109985
armtoken,15p,0.946907,0.973128,0.946979,0.0462575,0.0343438,-0.045381,0.946727,0.725262,0.938041,0.483871,0.869432,0.933948,0.0426703,0.18243
armtoken,15q,0.882201,0.940241,0.884053,0.0657494,0.0510259,-0.0232585,1.05656,0.814693,0.895712,0.459293,0.854071,0.930876,0.0455674,0.13042
armtoken,16p,0.925134,0.962106,0.925648,0.0559165,0.042816,-0.00482485,1.04948,0.812199,0.924841,0.473118,0.866359,0.924731,0.0454236,0.132681
armtoken,16q,0.928424,0.964657,0.930562,0.0531721,0.0421123,0.115891,0.858157,0.692356,0.902038,0.494624,0.915515,0.96467,0.0621346,0.0124929
armtoken,17p,0.941376,0.970376,0.94163,0.0488597,0.0374036,0.0314089,1.10051,0.866295,0.951357,0.380952,0.84639,0.923195,0.0793901,0.000503844
armtoken,17q,0.909551,0.954134,0.910371,0.0599614,0.0463604,0.0314506,0.959195,0.749083,0.899261,0.505376,0.892473,0.941628,0.0238243,0.849625
armtoken,18p,0.935733,0.967489,0.936034,0.0501511,0.0366043,-0.019037,1.0545,0.788474,0.941272,0.46851,0.861751,0.923195,0.0327681,0.480417
armtoken,18q,0.906156,0.952195,0.906674,0.0570214,0.0427799,0.0197143,0.930093,0.702671,0.901946,0.517665,0.920123,0.955453,0.0447887,0.143047
armtoken,19p,0.948601,0.974737,0.950112,0.0460352,0.0356065,0.148373,0.897763,0.706133,0.931085,0.499232,0.927803,0.966206,0.0838215,0.000194687
armtoken,19q,0.920276,0.959736,0.921092,0.0570941,0.0440849,-0.08947,1.03544,0.807601,0.920805,0.459293,0.875576,0.932412,0.0610915,0.014793
armtoken,20p,0.930164,0.964473,0.930208,0.0535779,0.0394419,-0.0202932,0.960377,0.726021,0.921181,0.508449,0.90169,0.967742,0.0276097,0.698072
armtoken,20q,0.918552,0.958766,0.919232,0.0546001,0.0423415,-0.0951167,1.12068,0.882224,0.938337,0.416283,0.829493,0.889401,0.0883459,6.9915e-05
armtoken,21p,0.929998,0.964696,0.930639,0.0509118,0.0366661,0.0328263,1.07785,0.795559,0.944735,0.44086,0.854071,0.921659,0.0568527,0.0285436
armtoken,21q,0.930725,0.964957,0.931142,0.0535421,0.0418485,0.037288,0.96132,0.746901,0.916151,0.470046,0.906298,0.956989,0.0436268,0.163704
armtoken,22p,0.951453,0.975573,0.951744,0.0448291,0.0336079,-0.0764236,1.06648,0.815423,0.953887,0.437788,0.835637,0.923195,0.0697487,0.0033366
armtoken,22q,0.922307,0.961446,0.924378,0.0564879,0.0433497,0.155157,1.08828,0.849224,0.931521,0.46851,0.850998,0.926267,0.0942599,1.69026e-05
