model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
clonemlp,651,5000,0.367447,0.377377,0.156799,0.337906,-0.00933141,0.993385,95.6326,0.481916,0.892299,0.948261,-0.0123009,22,21,17.789
