model,n_cases,num_samples,mean_true_r2,mean_pearson_r2,mean_rmse,mean_contraction,pooled_mean_z,pooled_std_z,pct_within_2z,coverage_50,coverage_90,coverage_95,mean_coverage_gap,n_arms_ks_reject_05,n_arms_ks_reject_fdr05,mean_log_prob_true
hybrid,651,5000,0.896074,0.897011,0.0634237,0.891587,0.0324572,1.01651,95.1473,0.464705,0.874459,0.93716,-0.0262938,19,13,nan
