model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,1p,0.832,0.912557,0.832761,0.0817301,0.0624101,-0.0489794,1.05243,0.817403,0.846708,0.457757,0.877112,0.930876,0.0588348,0.0211146
armtoken,1q,0.846452,0.920957,0.848161,0.0807018,0.0640134,0.0773952,1.01778,0.807272,0.832622,0.450077,0.887865,0.943164,0.0510649,0.0648825
armtoken,2p,0.870561,0.933757,0.871903,0.0729372,0.0558692,-0.0962456,1.11326,0.860947,0.886478,0.450077,0.863287,0.927803,0.0701099,0.00312218
armtoken,2q,0.78398,0.888505,0.789441,0.0929008,0.0722847,0.146747,1.01375,0.801827,0.789511,0.46851,0.863287,0.935484,0.0691571,0.00371727
armtoken,3p,0.8862,0.942495,0.888297,0.0705461,0.0552001,0.122125,1.11221,0.865271,0.88928,0.417819,0.844854,0.927803,0.108668,3.61847e-07
armtoken,3q,0.858091,0.927485,0.860229,0.0735162,0.0559143,-0.14966,0.954732,0.741663,0.852019,0.506912,0.890937,0.956989,0.0880013,7.57306e-05
armtoken,4p,0.912507,0.956692,0.915259,0.0607992,0.0460185,0.193321,1.07756,0.839753,0.915878,0.450077,0.843318,0.918587,0.107223,5.45296e-07
armtoken,4q,0.815551,0.904882,0.818812,0.089188,0.0683866,0.131585,0.994807,0.774437,0.793271,0.509985,0.864823,0.938556,0.0655035,0.00709814
armtoken,5p,0.927977,0.964454,0.930172,0.0548505,0.042515,-0.247352,1.10514,0.870494,0.931047,0.448541,0.843318,0.904762,0.130408,3.89904e-10
armtoken,5q,0.838441,0.916923,0.840748,0.0816075,0.0628278,0.11031,1.0021,0.780191,0.831947,0.479263,0.883257,0.941628,0.0605174,0.016215
armtoken,6p,0.908497,0.953566,0.909287,0.0590877,0.0449604,-0.00434515,1.12924,0.869969,0.926643,0.439324,0.855607,0.924731,0.0466593,0.114257
armtoken,6q,0.863751,0.929694,0.864331,0.0739067,0.057915,0.0243814,0.984592,0.77045,0.850098,0.459293,0.895545,0.947773,0.0268476,0.730537
armtoken,7p,0.916503,0.957371,0.916559,0.0580302,0.0449097,-0.0145739,1.11038,0.872826,0.926811,0.439324,0.829493,0.907834,0.0565127,0.0300274
armtoken,7q,0.868434,0.933141,0.870753,0.0702235,0.0544588,-0.145053,0.971428,0.759224,0.864545,0.502304,0.890937,0.950845,0.080119,0.000432426
armtoken,8p,0.914669,0.956993,0.915836,0.0580697,0.0441318,-0.12339,1.23562,0.92861,0.935842,0.408602,0.804916,0.889401,0.0934186,2.08022e-05
armtoken,8q,0.866662,0.931344,0.867401,0.0704797,0.0557821,-0.03074,0.957425,0.763198,0.859528,0.447005,0.906298,0.952381,0.0341835,0.426082
armtoken,9p,0.919184,0.959527,0.920693,0.0571736,0.0441976,0.125412,1.13368,0.894814,0.931663,0.430108,0.823349,0.897081,0.0821914,0.000277877
armtoken,9q,0.879173,0.939296,0.882278,0.0679704,0.0537279,0.154116,0.988738,0.801018,0.882185,0.448541,0.883257,0.940092,0.0785506,0.00059979
armtoken,10p,0.92447,0.962139,0.925712,0.0556406,0.0410206,-0.0634058,1.14201,0.869739,0.936872,0.437788,0.829493,0.904762,0.0671382,0.00533754
armtoken,10q,0.884637,0.940734,0.884981,0.0695289,0.0542169,0.0340555,0.973565,0.764083,0.867481,0.479263,0.894009,0.947773,0.0391217,0.266754
armtoken,11p,0.907485,0.953345,0.908866,0.0568273,0.0443952,0.0915573,1.0843,0.855268,0.924088,0.417819,0.84639,0.907834,0.0807023,0.000382253
armtoken,11q,0.894571,0.94644,0.895749,0.0647788,0.0501884,0.0740954,0.976308,0.759195,0.883845,0.497696,0.894009,0.941628,0.0349686,0.397498
armtoken,12p,0.944607,0.972226,0.945223,0.0482119,0.0364448,-0.00809428,1.06394,0.811571,0.943039,0.466974,0.854071,0.923195,0.0397317,0.250511
armtoken,12q,0.883436,0.939946,0.883498,0.0683828,0.0537074,-0.0278016,0.954551,0.75224,0.866526,0.485407,0.898618,0.952381,0.0312716,0.541259
armtoken,13p,0.945714,0.973365,0.947439,0.045544,0.0337788,0.210856,1.05219,0.81623,0.949046,0.451613,0.869432,0.926267,0.114637,6.27404e-08
